Kota Asal,Kota Tujuan,Jenis Kendaraan,Nama Kendaraan,Kelas,Jam Berangkat,Jam Tiba,Harga,Durasi Perjalanan
Surabaya,Bekasi,Kereta,Pandalungan 77F,Eksekutif,18:46,03:58,715000,552
Surabaya,Jakarta,Bus,Juragan 99,Sleeper,19:00,06:00,610000,660
Surabaya,Jakarta,Bus,Juragan 99,Sleeper,19:00,05:20,590000,620
Surabaya,Jakarta,Bus,PO MAWAR,Eksekutif,18:30,06:00,334000,690
Surabaya,Jakarta,Bus,PO MAWAR,Eksekutif,18:30,06:10,334000,700
Surabaya,Jakarta,Bus,Juragan 99,Sleeper,18:30,04:50,580000,620
Surabaya,Jakarta,Bus,Sinar Jaya,Eksekutif,18:30,03:40,340000,550
Surabaya,Jakarta,Bus,Juragan 99,Sleeper,18:30,05:30,600000,660
Surabaya,Jakarta,Bus,Agramas,Suite Class,18:40,03:30,594000,530
Surabaya,Jakarta,Bus,Agramas,Suite Class,18:40,03:30,594000,530
Surabaya,Jakarta,Bus,Agramas,Suite Class,18:40,04:40,594000,600
Surabaya,Jakarta,Bus,Agramas,Suite Class,18:40,04:10,594000,570
Surabaya,Jakarta,Bus,Agramas,Suite Class,18:40,04:30,594000,590
Surabaya,Jakarta,Bus,Agramas,Suite Class,18:40,04:10,594000,570
Surabaya,Jakarta,Bus,Agramas,Suite Class,18:40,04:00,594000,560
Surabaya,Jakarta,Bus,Agramas,Suite Class,18:40,04:00,594000,560
Surabaya,Jakarta,Bus,Agramas,Suite Class,18:40,04:30,594000,590
Surabaya,Jakarta,Bus,Agramas,Suite Class,18:40,04:40,594000,600
Surabaya,Jakarta,Bus,Medali Mas,Eksekutif,18:45,06:00,364000,675
Surabaya,Jakarta,Bus,Harapan Jaya,Super Luxury,19:00,07:00,525000,720
Surabaya,Jakarta,Bus,Harapan Jaya,VIP,19:00,07:00,402000,720
Surabaya,Jakarta,Bus,Harapan Jaya,Super Luxury,19:00,07:00,525000,720
Surabaya,Jakarta,Bus,Agramas,Suite Class,19:00,03:30,594000,510
Surabaya,Jakarta,Bus,DAMRI,Royal,19:00,06:00,440000,660
Surabaya,Jakarta,Bus,DAMRI,Royal,19:00,06:00,440000,660
Surabaya,Jakarta,Bus,Agramas,Suite Class,19:00,04:10,594000,550
Surabaya,Jakarta,Bus,Agramas,Suite Class,19:00,04:00,594000,540
Surabaya,Jakarta,Bus,Agramas,Suite Class,19:00,04:30,594000,570
Surabaya,Jakarta,Bus,Mutiara Express,Suite Class,19:00,06:00,632000,660
Surabaya,Jakarta,Bus,DAMRI,Eksekutif,19:00,06:00,355000,660
Surabaya,Jakarta,Bus,Agramas,Suite Class,19:00,04:40,594000,580
Surabaya,Jakarta,Bus,Mutiara Express,Suite Class,19:00,07:00,632000,720
Surabaya,Jakarta,Bus,Harapan Jaya,VIP,19:00,07:00,402000,720
Surabaya,Jakarta,Bus,MTrans,Double Decker,20:25,07:45,429000,680
Surabaya,Bekasi,Kereta,Pandalungan 77F,Eksekutif,18:46,03:58,600000,552
Surabaya,Bekasi,Kereta,Pandalungan 77F,Eksekutif,18:46,03:58,570000,552
Surabaya,Jakarta,Bus,Agramas,Double Decker,17:45,04:40,432000,655
Surabaya,Jakarta,Bus,Sinar Jaya,Suite,17:45,04:30,424000,645
Surabaya,Jakarta,Bus,Sinar Jaya,Suite,17:45,04:30,424000,645
Surabaya,Jakarta,Bus,Sinar Jaya,Suite,17:45,04:00,424000,615
Surabaya,Jakarta,Bus,Sinar Jaya,Suite,17:45,03:15,424000,570
Surabaya,Jakarta,Bus,Sinar Jaya,Suite,17:45,04:00,424000,615
Surabaya,Jakarta,Bus,Agramas,Double Decker,17:45,04:50,432000,665
Surabaya,Jakarta,Bus,Sinar Jaya,Suite,17:45,04:15,424000,630
Surabaya,Jakarta,Bus,Agramas,Double Decker,17:45,04:00,432000,615
Surabaya,Jakarta,Bus,Agramas,Double Decker,17:45,04:15,432000,630
Surabaya,Jakarta,Bus,27 Trans,President,18:00,05:10,525000,670
Surabaya,Jakarta,Bus,PO MAWAR,Eksekutif,18:00,07:50,334000,830
Surabaya,Bekasi,Kereta,Gaya Baru Malam Selatan 105,Ekonomi,12:00,00:54,360000,774
Surabaya,Jakarta,Bus,Agramas,Double Decker,17:45,04:25,432000,640
Surabaya,Bekasi,Kereta,Gaya Baru Malam Selatan 105,Ekonomi,12:00,00:54,380000,774
Surabaya,Bekasi,Kereta,Gaya Baru Malam Selatan 105,Ekonomi,12:00,00:54,390000,774
Surabaya,Depok,Bus,Agramas,Suite Class,17:00,04:20,594000,680
Surabaya,Depok,Bus,27 Trans,President,17:00,04:00,525000,660
Surabaya,Depok,Bus,Sinar Jaya,Suite,16:45,04:00,530000,675
Surabaya,Depok,Bus,Sinar Jaya,Suite,16:45,04:00,530000,675
Surabaya,Depok,Bus,Sinar Jaya,Suite,16:45,04:15,530000,690
Surabaya,Depok,Bus,Sinar Jaya,Suite,16:30,04:00,530000,690
Surabaya,Depok,Bus,Agramas,Suite Class,16:30,04:20,594000,710
Surabaya,Depok,Bus,Agramas,Suite Class,16:30,04:20,594000,710
Surabaya,Bekasi,Kereta,Gaya Baru Malam Selatan 105,Eksekutif,12:00,00:54,540000,774
Surabaya,Bekasi,Kereta,Gaya Baru Malam Selatan 105,Eksekutif,12:00,00:54,490000,774
Surabaya,Bekasi,Kereta,Gaya Baru Malam Selatan 105,Eksekutif,12:13,00:54,540000,761
Surabaya,Bekasi,Kereta,Gaya Baru Malam Selatan 105,Ekonomi,12:13,00:54,390000,761
Surabaya,Bekasi,Kereta,Gaya Baru Malam Selatan 105,Eksekutif,12:00,00:54,560000,774
Surabaya,Jakarta,Bus,Agramas,Double Decker,17:45,04:20,432000,635
Surabaya,Jakarta,Bus,Sinar Jaya,Suite,17:45,04:30,424000,645
Surabaya,Jakarta,Bus,Sinar Jaya,Suite,17:45,04:15,424000,630
Surabaya,Bekasi,Kereta,Argo Semeru 17,Eksekutif,09:05,19:07,770000,602
Surabaya,Bekasi,Kereta,Argo Semeru Compartment 17CS,Eksekutif,09:05,19:07,2150000,602
Surabaya,Bekasi,Kereta,Argo Semeru Compartment 17CS,Eksekutif,09:05,19:07,2250000,602
Surabaya,Bekasi,Kereta,Argo Semeru Compartment 17CS,Eksekutif,09:05,19:07,2300000,602
Surabaya,Bekasi,Kereta,Gaya Baru Malam Selatan 105,Ekonomi,12:00,00:38,360000,758
Surabaya,Bekasi,Kereta,Gaya Baru Malam Selatan 105,Ekonomi,12:00,00:38,380000,758
Surabaya,Bekasi,Kereta,Gaya Baru Malam Selatan 105,Eksekutif,12:00,00:38,540000,758
Surabaya,Bekasi,Kereta,Gaya Baru Malam Selatan 105,Eksekutif,12:00,00:38,490000,758
Surabaya,Jakarta,Bus,Sinar Jaya,Eksekutif,17:35,03:00,340000,565
Surabaya,Jakarta,Bus,Sinar Jaya,Eksekutif,17:35,03:30,340000,595
Surabaya,Jakarta,Bus,Sinar Jaya,Eksekutif,17:35,03:30,340000,595
Surabaya,Jakarta,Bus,Sinar Jaya,Eksekutif,17:35,03:30,340000,595
Surabaya,Jakarta,Bus,Sinar Jaya,Eksekutif,17:35,04:00,340000,625
Surabaya,Jakarta,Bus,Sinar Jaya,Eksekutif,17:35,04:00,340000,625
Surabaya,Jakarta,Bus,Medali Mas,Eksekutif,17:40,03:35,364000,595
Surabaya,Jakarta,Bus,Agramas,Double Decker,17:40,04:50,432000,670
Surabaya,Jakarta,Bus,Agramas,Double Decker,17:40,04:40,432000,660
Surabaya,Jakarta,Bus,Agramas,Double Decker,17:40,04:00,432000,620
Surabaya,Jakarta,Bus,Agramas,Double Decker,17:40,04:15,432000,635
Surabaya,Jakarta,Bus,Juragan 99,Sleeper,17:40,05:10,610000,690
Surabaya,Jakarta,Bus,Juragan 99,Sleeper,17:40,04:30,610000,650
Surabaya,Jakarta,Bus,Medali Mas,Eksekutif,17:40,04:15,364000,635
Surabaya,Jakarta,Bus,Agramas,Double Decker,17:40,04:20,432000,640
Surabaya,Jakarta,Bus,Juragan 99,Sleeper,17:40,03:50,610000,610
Surabaya,Jakarta,Bus,Juragan 99,Sleeper,17:40,03:50,630000,610
Surabaya,Jakarta,Bus,Agramas,Double Decker,17:40,04:25,432000,645
Surabaya,Jakarta,Bus,Juragan 99,Sleeper,17:40,04:30,590000,650
Surabaya,Jakarta,Bus,Medali Mas,Eksekutif,17:40,05:00,364000,680
Surabaya,Jakarta,Bus,Juragan 99,Sleeper,17:40,05:10,630000,690
Surabaya,Bekasi,Kereta,Gaya Baru Malam Selatan 105,Ekonomi,12:13,00:54,380000,761
Surabaya,Bekasi,Kereta,Gaya Baru Malam Selatan 105,Eksekutif,12:13,00:54,490000,761
Surabaya,Bekasi,Kereta,Gaya Baru Malam Selatan 105,Ekonomi,12:13,00:54,360000,761
Surabaya,Bekasi,Kereta,Gaya Baru Malam Selatan 105,Eksekutif,12:13,00:54,560000,761
Surabaya,Depok,Bus,MTrans,Eksekutif,15:40,04:00,429000,740
Surabaya,Depok,Bus,Sinar Jaya,Eksekutif,14:55,02:45,361000,710
Surabaya,Depok,Bus,Sinar Jaya,Eksekutif,14:55,03:00,361000,725
Surabaya,Depok,Bus,Medali Mas,Eksekutif,14:52,02:20,364000,688
Surabaya,Depok,Bus,Haryanto,Eksekutif,14:40,04:50,340000,850
Surabaya,Depok,Bus,Haryanto,Eksekutif,14:40,03:50,340000,790
Surabaya,Bekasi,Kereta,Dharmawangsa 131,Ekonomi,22:30,08:31,320000,601
Surabaya,Bekasi,Kereta,Dharmawangsa 131,Eksekutif,22:30,08:31,520000,601
Surabaya,Bekasi,Kereta,Kertajaya 219A,Ekonomi,21:45,07:47,340000,602
Surabaya,Bekasi,Kereta,Kertajaya 219A,Ekonomi,21:45,07:47,310000,602
Surabaya,Bekasi,Kereta,Kertajaya 219A,Ekonomi,21:45,07:47,320000,602
Surabaya,Bekasi,Kereta,Kertajaya 219A,Ekonomi,21:45,07:31,320000,586
Surabaya,Bekasi,Kereta,Kertajaya 219A,Ekonomi,21:45,07:31,340000,586
Surabaya,Bekasi,Kereta,Kertajaya 219A,Ekonomi,21:45,07:31,310000,586
Surabaya,Bekasi,Kereta,Blambangan Ekspres 185B,Eksekutif,21:37,06:49,560000,552
Surabaya,Bekasi,Kereta,Blambangan Ekspres 185B,Ekonomi,21:37,06:49,405000,552
Surabaya,Bekasi,Kereta,Blambangan Ekspres 185B,Eksekutif,21:18,06:49,560000,571
Surabaya,Bekasi,Kereta,Blambangan Ekspres 185B,Ekonomi,21:18,06:49,405000,571
Surabaya,Bekasi,Kereta,Sembrani Luxury 63L,Eksekutif,20:20,04:31,1500000,491
Surabaya,Bekasi,Kereta,Sembrani Luxury 63L,Eksekutif,20:20,04:31,1250000,491
Surabaya,Bekasi,Kereta,Sembrani 63,Eksekutif,20:20,04:31,750000,491
Surabaya,Bekasi,Kereta,Sembrani 63,Eksekutif,20:20,04:31,900000,491
Surabaya,Bekasi,Kereta,Sembrani 63,Eksekutif,20:20,04:31,800000,491
Surabaya,Bekasi,Kereta,Sembrani 63,Eksekutif,20:20,04:31,820000,491
Surabaya,Bekasi,Kereta,Sembrani Luxury 63L,Eksekutif,20:20,04:31,1650000,491
Surabaya,Bekasi,Kereta,Pandalungan 77F,Eksekutif,19:05,03:58,600000,533
Surabaya,Bekasi,Kereta,Pandalungan 77F,Eksekutif,19:05,03:58,620000,533
Surabaya,Bekasi,Kereta,Pandalungan 77F,Eksekutif,19:05,03:58,715000,533
Surabaya,Bekasi,Kereta,Pandalungan 77F,Eksekutif,19:05,03:58,570000,533
Surabaya,Depok,Bus,MTrans,Eksekutif,15:40,03:50,429000,730
Surabaya,Bekasi,Kereta,Pandalungan 77F,Eksekutif,18:46,03:58,620000,552
Surabaya,Depok,Bus,MTrans,Eksekutif,15:40,03:45,429000,725
Surabaya,Depok,Bus,MTrans,Eksekutif,15:40,04:10,429000,750
Surabaya,Bekasi,Kereta,Gaya Baru Malam Selatan 105,Ekonomi,12:13,00:38,380000,745
Surabaya,Depok,Bus,Haryanto,Eksekutif,16:30,04:30,382000,720
Surabaya,Depok,Bus,Sinar Jaya,Suite,16:30,04:15,530000,705
Surabaya,Depok,Bus,Sinar Jaya,Suite,16:30,04:00,530000,690
Surabaya,Depok,Bus,Agramas,Suite Class,16:30,04:10,594000,700
Surabaya,Depok,Bus,Sinar Jaya,Suite,16:30,04:15,530000,705
Surabaya,Depok,Bus,Agramas,Suite Class,16:30,04:10,594000,700
Surabaya,Depok,Bus,Haryanto,Eksekutif,16:30,04:45,382000,735
Surabaya,Depok,Bus,Harapan Jaya,VIP,16:01,02:01,354000,600
Surabaya,Bekasi,Kereta,Gaya Baru Malam Selatan 105,Eksekutif,12:13,00:38,540000,745
Surabaya,Bekasi,Kereta,Gaya Baru Malam Selatan 105,Eksekutif,12:13,00:38,490000,745
Surabaya,Malang,Bus,Kalisari,Patas,09:10,11:10,42000,120
Surabaya,Malang,Bus,Daytrans,Shuttle,09:15,11:00,65000,105
Surabaya,Malang,Bus,Tentrem,Ekonomi,09:30,12:00,25000,150
Surabaya,Malang,Bus,Daytrans,Shuttle,09:30,11:00,65000,90
Surabaya,Malang,Bus,Cititrans,Shuttle Toyota HiAce,09:35,11:20,120000,105
Surabaya,Malang,Bus,Cititrans,Shuttle Toyota HiAce,10:00,11:45,120000,105
Surabaya,Malang,Bus,Daytrans,Shuttle,10:00,12:00,65000,120
Surabaya,Malang,Bus,Daytrans,Shuttle,10:15,12:00,65000,105
Surabaya,Malang,Bus,Cititrans,Shuttle Toyota HiAce,10:30,12:15,120000,105
Surabaya,Malang,Bus,Daytrans,Shuttle,10:30,12:00,65000,90
Surabaya,Depok,Bus,Sinar Jaya,Eksekutif,15:50,03:00,340000,670
Surabaya,Depok,Bus,Sinar Jaya,Eksekutif,15:50,02:30,340000,640
Surabaya,Depok,Bus,Sinar Jaya,Eksekutif,15:50,02:45,340000,655
Surabaya,Depok,Bus,Sinar Jaya,Eksekutif,15:50,03:00,340000,670
Surabaya,Depok,Bus,Sinar Jaya,Eksekutif,15:50,02:15,340000,625
Surabaya,Depok,Bus,Sinar Jaya,Eksekutif,15:50,02:15,340000,625
Surabaya,Depok,Bus,Sinar Jaya,Eksekutif,15:50,02:45,340000,655
Surabaya,Depok,Bus,Sinar Jaya,Eksekutif,15:50,02:30,340000,640
Surabaya,Depok,Bus,MTrans,Eksekutif,15:40,04:05,429000,745
Surabaya,Bekasi,Kereta,Argo Semeru 17,Eksekutif,09:05,19:07,740000,602
Surabaya,Jakarta,Bus,MTrans,Double Decker,20:25,08:35,429000,730
Surabaya,Jakarta,Bus,MTrans,Double Decker,20:30,08:20,429000,710
Surabaya,Bali,Pesawat,Garuda Indonesia,Normal,14:15,19:30,3268959,255
Surabaya,Bali,Pesawat,Garuda Indonesia,Normal,16:30,22:45,3268959,315
Surabaya,Bali,Pesawat,Batik Air Indonesia,Normal,07:30,12:10,3344915,220
Surabaya,Padang,Pesawat,Citilink,Normal,20:05,08:45,1980245,760
Surabaya,Padang,Pesawat,Citilink,Normal,18:00,08:45,2035745,885
Surabaya,Padang,Pesawat,Pelita Air,Normal,19:55,08:00,2046180,725
Surabaya,Padang,Pesawat,Pelita Air,Normal,18:20,08:00,2046180,820
Surabaya,Padang,Pesawat,Lion Air + Super Air Jet,Normal,11:30,16:25,2111236,295
Surabaya,Padang,Pesawat,Lion Air + Super Air Jet,Normal,11:30,18:45,2111236,435
Surabaya,Padang,Pesawat,Batik Air Indonesia + Super Air Jet,Normal,10:10,16:25,2273140,375
Surabaya,Padang,Pesawat,Batik Air Indonesia + Super Air Jet,Normal,12:10,18:45,2273140,395
Surabaya,Padang,Pesawat,Batik Air Indonesia + Super Air Jet,Normal,08:30,16:25,2273140,475
Surabaya,Padang,Pesawat,Batik Air Indonesia + Super Air Jet,Normal,10:10,18:45,2273140,515
Surabaya,Bali,Pesawat,Batik Air Indonesia + Super Air Jet,Normal,06:00,11:20,2693973,260
Surabaya,Padang,Pesawat,Batik Air Indonesia + Super Air Jet,Normal,08:30,18:45,2273140,615
Surabaya,Padang,Pesawat,Lion Air + Super Air Jet,Normal,07:50,18:45,2274450,655
Surabaya,Padang,Pesawat,Batik Air Indonesia + Super Air Jet,Normal,09:10,16:25,2338443,435
Surabaya,Padang,Pesawat,Batik Air Indonesia + Super Air Jet,Normal,09:10,18:45,2338443,575
Surabaya,Padang,Pesawat,Batik Air Indonesia + Super Air Jet,Normal,10:10,14:20,2342930,250
Surabaya,Padang,Pesawat,Batik Air Indonesia + Super Air Jet,Normal,08:30,14:20,2342930,350
Surabaya,Padang,Pesawat,Lion Air + Super Air Jet,Normal,07:50,14:20,2344030,390
Surabaya,Padang,Pesawat,Citilink,Normal,08:15,17:10,2348215,535
Surabaya,Padang,Pesawat,Batik Air Indonesia + Super Air Jet,Normal,09:10,14:20,2408233,310
Surabaya,Padang,Pesawat,Lion Air,Normal,07:00,15:30,2447307,510
Surabaya,Padang,Pesawat,Batik Air Indonesia + Super Air Jet,Normal,07:00,16:25,2466857,565
Surabaya,Padang,Pesawat,Pelita Air,Normal,09:35,17:55,2486180,500
Surabaya,Padang,Pesawat,Lion Air + Super Air Jet,Normal,07:00,11:40,2490347,280
Surabaya,Padang,Pesawat,Lion Air,Normal,10:40,15:30,2531101,290
Surabaya,Padang,Pesawat,Lion Air + Super Air Jet,Normal,07:50,16:25,2274450,515
Surabaya,Bali,Pesawat,Batik Air Indonesia + Super Air Jet,Normal,06:00,13:20,2626377,380
Surabaya,Bali,Pesawat,Batik Air Indonesia + Super Air Jet,Normal,06:00,15:35,2492480,515
Surabaya,Bali,Pesawat,Pelita Air,Normal,09:35,17:25,2446180,410
Surabaya,Yogyakarta,Pesawat,Garuda Indonesia,Normal,14:15,18:15,2564277,240
Surabaya,Yogyakarta,Pesawat,Pelita Air,Normal,16:55,07:50,2605020,895
Surabaya,Yogyakarta,Pesawat,Citilink,Normal,08:05,15:05,2765312,420
Surabaya,Bali,Pesawat,Lion Air,Normal,14:25,16:25,632959,60
Surabaya,Bali,Pesawat,Super Air Jet,Normal,18:15,20:15,656480,60
Surabaya,Bali,Pesawat,Lion Air,Normal,15:35,17:35,662779,60
Surabaya,Bali,Pesawat,Lion Air,Normal,08:25,10:25,682559,60
Surabaya,Bali,Pesawat,Super Air Jet,Normal,09:35,11:35,712738,60
Surabaya,Bali,Pesawat,Lion Air,Normal,12:00,14:00,712928,60
Surabaya,Bali,Pesawat,Citilink,Normal,12:10,14:10,726722,60
Surabaya,Bali,Pesawat,Citilink,Normal,13:30,15:30,726722,60
Surabaya,Bali,Pesawat,Citilink,Normal,20:05,22:05,726722,60
Surabaya,Bali,Pesawat,Super Air Jet,Normal,06:00,08:00,744991,60
Surabaya,Bali,Pesawat,Batik Air Indonesia,Normal,06:20,08:20,791498,60
Surabaya,Bali,Pesawat,Lion Air + Super Air Jet,Normal,11:30,16:35,1943747,245
Surabaya,Bali,Pesawat,Citilink + TransNusa,Normal,13:55,23:10,2079841,495
Surabaya,Bali,Pesawat,Lion Air,Normal,09:00,13:55,2096425,235
Surabaya,Bali,Pesawat,Batik Air Indonesia + Super Air Jet,Normal,10:10,15:35,2105145,265
Surabaya,Bali,Pesawat,Batik Air Indonesia + Super Air Jet,Normal,08:30,15:35,2105145,365
Surabaya,Bali,Pesawat,Batik Air Indonesia + Super Air Jet,Normal,08:30,16:35,2105145,425
Surabaya,Bali,Pesawat,Lion Air + Super Air Jet,Normal,07:50,15:35,2106961,405
Surabaya,Bali,Pesawat,Lion Air + Super Air Jet,Normal,07:50,16:35,2106961,465
Surabaya,Bali,Pesawat,Lion Air,Normal,07:50,15:05,2161035,375
Surabaya,Bali,Pesawat,Batik Air Indonesia + Super Air Jet,Normal,09:10,15:35,2170449,325
Surabaya,Bali,Pesawat,Batik Air Indonesia + Super Air Jet,Normal,09:10,16:35,2170449,385
Surabaya,Bali,Pesawat,Lion Air + Super Air Jet,Normal,07:50,13:20,2240555,270
Surabaya,Bali,Pesawat,Batik Air Indonesia + Super Air Jet,Normal,07:00,15:35,2298862,455
Surabaya,Bali,Pesawat,Pelita Air,Normal,19:55,12:10,2376180,915
Surabaya,Bali,Pesawat,Batik Air Indonesia + Super Air Jet,Normal,07:00,13:20,2432759,320
Surabaya,Padang,Pesawat,Batik Air Indonesia + Super Air Jet,Normal,07:00,11:25,2536547,265
Surabaya,Padang,Pesawat,Batik Air Indonesia + Super Air Jet,Normal,07:00,14:20,2536547,440
Surabaya,Padang,Pesawat,Citilink,Normal,08:05,12:40,2659454,275
Surabaya,Padang,Pesawat,Batik Air Indonesia + Super Air Jet,Normal,06:00,16:25,2660474,625
Surabaya,Palembang,Pesawat,Citilink,Normal,08:05,12:10,2205464,245
Surabaya,Palembang,Pesawat,Batik Air Indonesia + Super Air Jet,Normal,06:00,12:10,2224785,370
Surabaya,Palembang,Pesawat,Batik Air Indonesia + Super Air Jet,Normal,06:00,14:10,2224785,490
Surabaya,Palembang,Pesawat,Batik Air Indonesia + Super Air Jet,Normal,06:00,15:40,2224785,580
Surabaya,Palembang,Pesawat,Batik Air Indonesia,Normal,10:45,13:55,2256091,190
Surabaya,Palembang,Pesawat,Batik Air Indonesia,Normal,07:30,16:45,2466358,555
Surabaya,Palembang,Pesawat,Batik Air Indonesia,Normal,07:30,13:55,2512819,385
Surabaya,Palembang,Pesawat,Garuda Indonesia,Normal,20:55,08:45,2559426,710
Surabaya,Palembang,Pesawat,Garuda Indonesia,Normal,20:10,08:45,2559426,755
Surabaya,Palembang,Pesawat,Garuda Indonesia,Normal,18:40,08:45,2559426,845
Surabaya,Banjarmasin,Pesawat,Lion Air,Normal,17:15,19:25,811282,70
Surabaya,Banjarmasin,Pesawat,Super Air Jet,Normal,06:30,08:40,811690,70
Surabaya,Banjarmasin,Pesawat,Lion Air,Normal,17:05,19:15,847066,70
Surabaya,Banjarmasin,Pesawat,Super Air Jet,Normal,12:30,14:40,851470,70
Surabaya,Banjarmasin,Pesawat,Super Air Jet,Normal,18:00,20:10,851470,70
Surabaya,Banjarmasin,Pesawat,Citilink,Normal,19:15,21:25,857369,70
Surabaya,Banjarmasin,Pesawat,Lion Air,Normal,09:00,11:10,899649,70
Surabaya,Banjarmasin,Pesawat,Super Air Jet,Normal,10:20,12:30,900102,70
Surabaya,Banjarmasin,Pesawat,Citilink,Normal,09:25,11:35,906209,70
Surabaya,Banjarmasin,Pesawat,Citilink,Normal,17:00,19:10,906209,70
Surabaya,Banjarmasin,Pesawat,Citilink,Normal,06:00,08:10,955049,70
Surabaya,Banjarmasin,Pesawat,Batik Air Indonesia + Super Air Jet,Normal,08:30,14:55,2265662,325
Surabaya,Banjarmasin,Pesawat,Lion Air + Super Air Jet,Normal,07:50,14:55,2266995,365
Surabaya,Banjarmasin,Pesawat,Lion Air + Super Air Jet,Normal,07:50,12:50,2336476,240
Surabaya,Banjarmasin,Pesawat,Batik Air Indonesia + Super Air Jet,Normal,07:00,14:55,2459280,415
Surabaya,Banjarmasin,Pesawat,Lion Air,Normal,10:35,15:30,2493031,235
Surabaya,Banjarmasin,Pesawat,Lion Air,Normal,09:20,15:30,2493031,310
Surabaya,Banjarmasin,Pesawat,Batik Air Indonesia + Super Air Jet,Normal,07:00,12:50,2529070,290
Surabaya,Banjarmasin,Pesawat,Pelita Air + Citilink,Normal,09:35,18:20,2597696,465
Surabaya,Palembang,Pesawat,Pelita Air,Normal,09:35,18:35,2086180,540
Surabaya,Yogyakarta,Pesawat,Garuda Indonesia,Normal,16:30,20:15,2564277,225
Surabaya,Palembang,Pesawat,Batik Air Indonesia + Super Air Jet,Normal,07:00,15:40,2031168,520
Surabaya,Palembang,Pesawat,Batik Air Indonesia + Super Air Jet,Normal,07:00,12:10,2031168,310
Surabaya,Padang,Pesawat,Batik Air Indonesia + Super Air Jet,Normal,06:00,11:25,2730264,325
Surabaya,Padang,Pesawat,Batik Air Indonesia + Super Air Jet,Normal,06:00,14:20,2730264,500
Surabaya,Padang,Pesawat,Garuda Indonesia,Normal,15:30,19:35,3095709,245
Surabaya,Padang,Pesawat,Garuda Indonesia,Normal,20:55,11:15,3103629,860
Surabaya,Padang,Pesawat,Garuda Indonesia,Normal,20:10,11:15,3103629,905
Surabaya,Padang,Pesawat,Garuda Indonesia,Normal,18:40,11:15,3103629,995
Surabaya,Padang,Pesawat,Garuda Indonesia,Normal,16:30,11:15,3103629,1125
Surabaya,Palembang,Pesawat,Lion Air,Normal,11:30,16:45,1637098,315
Surabaya,Palembang,Pesawat,Lion Air + Super Air Jet,Normal,11:30,15:40,1676858,250
Surabaya,Palembang,Pesawat,Lion Air,Normal,07:50,16:45,1800412,535
Surabaya,Palembang,Pesawat,Batik Air Indonesia + Super Air Jet,Normal,10:10,14:10,1837451,240
Surabaya,Palembang,Pesawat,Batik Air Indonesia + Super Air Jet,Normal,10:10,15:40,1837451,330
Surabaya,Palembang,Pesawat,Batik Air Indonesia + Super Air Jet,Normal,08:30,14:10,1837451,340
Surabaya,Palembang,Pesawat,Batik Air Indonesia + Super Air Jet,Normal,08:30,15:40,1837451,430
Surabaya,Palembang,Pesawat,Lion Air + Super Air Jet,Normal,07:50,12:10,1840072,260
Surabaya,Palembang,Pesawat,Lion Air + Super Air Jet,Normal,07:50,14:10,1840072,380
Surabaya,Palembang,Pesawat,Lion Air + Super Air Jet,Normal,07:50,15:40,1840072,470
Surabaya,Palembang,Pesawat,Pelita Air,Normal,19:55,08:00,1846180,725
Surabaya,Palembang,Pesawat,Pelita Air,Normal,18:20,08:00,1846180,820
Surabaya,Palembang,Pesawat,Citilink,Normal,14:05,20:40,1862918,395
Surabaya,Palembang,Pesawat,Citilink,Normal,10:25,20:40,1862918,615
Surabaya,Palembang,Pesawat,Pelita Air,Normal,13:25,18:35,1866180,310
Surabaya,Palembang,Pesawat,Batik Air Indonesia + Super Air Jet,Normal,09:10,14:10,1902754,300
Surabaya,Palembang,Pesawat,Batik Air Indonesia + Super Air Jet,Normal,09:10,15:40,1902754,390
Surabaya,Palembang,Pesawat,Citilink,Normal,10:25,17:10,1902878,405
Surabaya,Palembang,Pesawat,Citilink,Normal,13:55,20:45,1911208,410
Surabaya,Palembang,Pesawat,Citilink,Normal,09:25,20:40,1971698,675
Surabaya,Palembang,Pesawat,Citilink,Normal,09:25,13:20,2011658,235
Surabaya,Palembang,Pesawat,Citilink,Normal,09:25,17:10,2011658,465
Surabaya,Palembang,Pesawat,Batik Air Indonesia + Super Air Jet,Normal,07:00,14:10,2031168,430
Surabaya,Jakarta,Bus,Agramas,Suite Class,20:30,07:30,594000,660
Surabaya,Yogyakarta,Pesawat,Batik Air Indonesia,Normal,06:00,12:15,2535849,375
Surabaya,Yogyakarta,Pesawat,Batik Air Indonesia,Normal,07:30,13:50,2410327,380
Surabaya,Jakarta,Pesawat,Batik Air Indonesia,Normal,07:00,08:25,1337954,85
Surabaya,Jakarta,Pesawat,Pelita Air,Normal,09:35,11:10,1353900,95
Surabaya,Jakarta,Pesawat,Garuda Indonesia,Normal,18:40,20:15,1402780,95
Surabaya,Jakarta,Pesawat,Garuda Indonesia,Normal,20:10,21:45,1457280,95
Surabaya,Jakarta,Pesawat,Garuda Indonesia,Normal,16:30,18:10,1468280,100
Surabaya,Jakarta,Pesawat,Garuda Indonesia,Normal,14:15,15:50,1522780,95
Surabaya,Jakarta,Pesawat,Batik Air Indonesia,Normal,06:00,07:25,1531671,85
Surabaya,Jakarta,Pesawat,Batik Air Indonesia,Normal,07:30,08:50,1539049,80
Surabaya,Jakarta,Pesawat,Lion Air + Batik Air Indonesia,Normal,14:25,20:15,1963328,350
